InputID,TargetID,Distance
"0","443",24870.9076424583
"1","443",24784.2533126261
"2","831",24693.3875047616
"3","831",24517.3753387551
"4","831",24346.1067111549
"5","831",24178.257733012
"6","831",24015.587497931
"7","831",23858.2019354523
"8","831",23706.2063007032
"9","831",23559.7049134351
"10","831",23418.8008852728
"11","831",23283.5958361343
"12","831",23154.1896009868
"13","831",23030.6799282872
"14","831",22913.1621716379
"15","831",22801.7289763977
"16","831",22696.469963151
"17","831",22597.4714100921
"18","831",22504.8159365745
"19","831",22418.5821901498
"20","831",22338.8445395645
"21","831",22265.6727762436
"22","831",22199.1318268283
"23","831",22139.2814793477
"24","831",22086.1761255747
"25","831",22039.8645220363
"26","831",22000.3895720407
"27","831",21967.788130938
"28","831",21942.0908366237
"29","831",21923.3219670821
"30","831",21911.4993264961
"31","831",21906.6341611496
"32","831",21908.7311061084
"33","831",21917.7881630836
"34","831",21933.7967100292
"35","831",21956.7415420614
"36","831",21986.6009434296
"37","831",22023.346789687
"38","831",22066.9446789583
"39","831",22117.3540908818
"40","831",22174.5285715407
"41","831",22238.4159424556
"42","831",22308.9585314887
"43","831",22386.0934233632
"44","831",22469.7527273582
"45","831",22559.8638596562
"46","831",22656.3498377732
"47","831",22759.1295844961
"48","831",22868.1182387688
"49","831",22983.2274710472
"50","831",23104.3658007245
"51","831",23231.438913349
"52","831",23364.3499755016
"53","831",23502.9999453619
"54","831",23647.2878771637
"55","831",23797.1112179118
"56","368",23912.3405368451
"57","368",23776.2677179613
"58","368",23645.8630501225
"59","368",23521.2208084109
"60","368",23402.4330657294
"61","368",23289.5894042791
"62","368",23182.776623841
"63","368",23082.0784486556
"64","368",22987.5752348445
"65","368",22899.3436804429
"66","368",22817.4565401751
"67","368",22741.9823472274
"68","368",22672.9851442658
"69","368",22610.524226007
"70","368",22554.6538956028
"71","368",22505.4232370613
"72","368",22462.8759058528
"73","368",22427.0499397104
"74","368",22397.9775914948
"75","368",22375.6851858105
"76","368",22360.1930008363
"77","368",22351.5151765975
"78","368",22349.6596506326
"79","368",22354.6281218131
"80","368",22366.4160424596
"81","368",22385.0126392429
"82","368",22410.4009622407
"83","368",22442.5579618764
"84","368",22481.4545928455
"85","368",22527.0559439541
"86","368",22579.3213925347
"87","368",22638.2047818679
"88","368",22703.6546198344
"89","368",22775.6142968683
"90","368",22854.0223211164
"91","368",22938.8125686407
"92","368",23029.9145463981
"93","368",23127.2536657257
"94","368",23230.7515240392
"95","368",23340.326192494
"96","368",23455.8925074066
"97","368",23577.3623633259
"98","368",23704.6450057512
"99","368",23837.6473216054
"100","368",23976.2741257276
"101","368",24120.4284417972
"102","368",24270.0117762531
"103","368",24424.9243839456
"104","368",24585.0655244291
"105","368",24750.333707954
"106","368",24920.626930391
"107","368",25095.8428964813
"108","368",25275.8792309373
"109","368",25460.633677074
"110","368",25650.0042827842
"111","368",25843.8895737708
"112","368",26042.1887140745
"113","368",26244.8016540345
"114","368",26451.6292658832
"115","368",26662.5734672751
"116","368",26877.5373330922
"117","368",27096.4251959475
"118","368",27319.1427357984
"119","368",27545.597059195
"120","368",27775.6967686369
"121","368",28009.3520225592
"122","368",28246.4745865096
"123","368",28486.97787602
"124","368",28730.7769917307
"125","368",28977.7887472979
"126","368",29227.9316905871
"127","368",29481.1261186815
"128","368",29737.2940871916
"129","368",29996.3594143451
"130","368",30258.2476802928
"131","368",30522.8862221019
"132","368",30790.2041248179
"133","368",31060.1322089993
"134","368",31332.6030151031
"135","368",31607.5507850493
"136","368",31884.9114412986
"137","368",32164.6225637538
"138","368",32446.6233647553
"139","368",32730.854662419
"140","368",33017.2588526025
"141","368",33305.7798796692
"142","368",33596.3632062805
"143","368",33888.9557824145
"144","368",34183.5060137416
"145","368",34479.9637295623
"146","368",34778.2801504029
"147","368",35078.4078554257
"148","368",35380.3007497541
"149","368",35683.9140318202
"150","368",35989.204160827
"151","368",36296.1288243918
"152","368",36604.646906476
"153","368",36914.7184556308
"154","368",37226.3046536231
"155","368",37539.3677845198
"156","368",37853.8712042165
"157","368",38169.7793104928
"158","368",38487.0575136113
"159","368",38805.6722074737
"160","368",39125.5907413628
"161","847",39269.5830498439
"162","847",39195.9497010399
"163","847",39126.0741216753
"164","847",39059.9764789332
"165","847",38997.6759826449
"166","847",38939.1908584818
"167","847",38884.5383222372
"168","847",38833.7345552664
"169","847",38786.7946811806
"170","847",38743.7327438616
"171","847",38704.5616868682
"172","847",38669.2933343131
"173","847",38637.9383732607
"174","847",38610.5063377225
"175","847",38587.0055942903
"176","847",38567.4433294675
"177","847",38551.8255387376
"178","847",38540.1570174117
"179","847",38532.4413532844
"180","847",38528.6809211016
"181","372",38429.1875331531
"182","372",38215.9568851715
"183","372",38005.5419481434
"184","372",37797.9897458796
"185","372",37593.3476937734
"186","372",37391.6635730596
"187","372",37192.9855031855
"188","372",36997.3619122455
"189","372",36804.8415054334
"190","372",36615.4732314895
"191","372",36429.3062471137
"192","372",36246.3898793053
"193","372",36066.773585647
"194","372",35890.5069124919
"195","372",35717.6394510732
"196","372",35548.2207915418
"197","372",35382.300474955
"198","372",35219.9279432322
"199","372",35061.1524871284
"200","372",34906.0231922759
"201","372",34754.5888833502
"202","372",34606.8980664316
"203","372",34462.9988696708
"204","372",34322.9389823187
"205","372",34186.7655922792
"206","372",34054.5253222686
"207","372",33926.2641647501
"208","372",33802.0274157803
"209","372",33681.8596079395
"210","372",33565.8044425158
"211","372",33453.9047211443
"212","372",33346.2022770952
"213","372",33242.737906424
"214","372",33143.5512992099
"215","372",33048.680971118
"216","438",32921.4230736567
"217","438",32707.0207739202
"218","438",32495.896980619
"219","438",32288.1160058197
"220","438",32083.7427959846
"221","438",31882.8428838837
"222","438",31685.4823363344
"223","438",31491.7276976737
"224","438",31301.6459288575
"225","438",31115.3043421044
"226","438",30932.7705310264
"227","438",30754.1122962081
"228","438",30579.3975662009
"229","438",30408.6943139483
"230","438",30242.0704686659
"231","438",30079.5938232478
"232","438",29921.3319372697
"233","438",29767.3520357409
"234","438",29617.7209037358
"235","438",29472.5047771234
"236","438",29331.7692296115
"237","438",29195.5790563916
"238","438",29063.9981546844
"239","438",28937.0894015467
"240","438",28814.914529323
"241","438",28697.5339991788
"242","438",28585.0068731829
"243","438",28477.3906854372
"244","86",28509.9432357658
"245","86",28152.9287910177
"246","86",27796.8182902326
"247","86",27441.6469249695
"248","86",27087.4516372287
"249","86",26734.2712224835
"250","86",26382.1464394441
"251","86",26031.1201270265
"252","86",25681.2373289716
"253","86",25332.5454266505
"254","86",24985.0942805915
"255","86",24638.9363812748
"256","86",24294.1270097843
"257","86",23950.7244089731
"258","86",23608.7899656969
"259","86",23268.388404875
"260","86",22929.6411437041
"261","86",22592.2828705407
"262","86",22259.5254234281
"263","86",21919.6469944214
"264","86",21581.4863828697
"265","86",21245.125616967
"266","86",20910.6515518516
"267","86",20578.1561861909
"268","86",20247.736999085
"269","86",19919.4973081169
"270","86",19593.5466492801
"271","86",19270.0011794175
"272","86",18948.9841015865
"273","86",18630.6261135263
"274","86",18315.0658791167
"275","86",18002.4505222908
"276","86",17692.9361423558
"277","86",17386.6883490856
"278","86",17083.8828151513
"279","86",16784.7058425273
"280","86",16489.3549384146
"281","86",16198.0393948852
"282","86",15910.9808648496
"283","86",15628.4139251816
"284","86",15350.5866156779
"285","86",15077.7609401773
"286","86",14810.2133134312
"287","86",14548.234934437
"288","86",14292.1320636639
"289","86",14042.2261783398
"290","86",13798.8539764781
"291","86",13562.3671970642
"292","86",13333.1322207621
"293","86",13111.529413089
"294","86",12897.9521704411
"295","86",12692.8056291501
"296","86",12496.5049992586
"297","86",12309.4734884639
"298","86",12132.1397881964
"299","86",11964.9351034067
"300","86",11808.2897207474
"301","86",11662.6291264938
"302","86",11528.3697055773
"303","86",11405.9140759817
"304","86",11295.6461374825
"305","86",11197.9259388797
"306","86",11113.0844915925
"307","86",11041.4186777558
"308","86",10983.1864153167
"309","86",10938.6022491817
"310","86",10907.8335344055
"311","86",10890.9973638419
"312","86",10888.1583686002
"313","86",10899.3274865233
"314","86",10924.4617520869
"315","86",10963.4651184504
"316","86",11016.1902738808
"317","86",11082.441374227
"318","86",11161.9775753101
"319","86",11254.5172213503
"320","86",11359.7425276542
"321","86",11477.3045885392
"322","86",11606.8285442533
"323","86",11747.9187521366
"324","86",11900.163825378
"325","86",12063.1414253146
"326","86",12236.4227180574
"327","86",12419.5764313286
"328","86",12612.1724711568
"329","106",12533.629366198
"330","106",12241.7787748652
"331","106",11955.5765080218
"332","106",11675.4379485221
"333","106",11401.8100548036
"334","106",11135.1728028052
"335","106",10876.0403529248
"336","106",10624.9618238008
"337","106",10382.521531189
"338","106",10149.3385264517
"339","106",9926.06524736099
"340","105",9627.89999897821
"341","105",9260.25779898875
"342","105",8894.58358983143
"343","105",8531.13044032877
"344","105",8170.19476910267
"345","105",7812.12552146326
"346","105",7457.3356089827
"347","105",7106.31622092654
"348","105",6759.65477701441
"349","105",6418.05747899538
"350","105",6082.37762149603
"351","105",5753.65100484233
"352","105",5433.13987207418
"353","105",5122.38660032138
"354","105",4823.27759174105
"355","105",4538.11586471453
"356","105",4269.69684022186
"357","105",4021.3745467066
"358","105",3797.09389065081
"359","105",3601.34938825799
"360","105",3433.85523144172
"361","105",3274.6718877861
"362","105",3156.09178653603
"363","105",3082.80390679955
"364","105",3058.06632710339
"365","103",2834.70096537149
"366","103",2545.89932851033
"367","103",2287.56445333588
"368","103",2071.12838208209
"369","103",1910.88155880753
"370","103",1821.71287486391
"371","103",1814.13372534192
"372","103",1889.12637526997
"373","103",2037.59408576408
"374","103",2236.13332352684
"375","22",2151.28723033963
"376","22",1776.15940057357
"377","22",1409.51991978771
"378","22",1030.98417879582
"379","22",640.554365283529
"380","22",250.967517771746
"381","22",144.75073733351
"382","22",519.495134288593
"383","104",417.826062428913
"384","104",346.738150435468
"385","104",58.3899323367267
"386","104",44.3653697773463
"387","104",112.424123457365
"388","104",79.9104917561356
"389","104",307.18814065222
"390","104",608.89757198618
"391","104",940.492314058287
"392","104",1302.0249468487
"393","104",1423.96574962844
"394","104",1457.84261002427
"395","104",1530.53760913678
"396","885",1655.29800831177
"397","885",1313.21587436049
"398","885",1007.14737742804
"399","885",780.177148810494
"400","885",694.940853603359
"401","885",604.548909911813
"402","885",561.261021693631
"403","885",570.10108172312
"404","885",562.482409985591
"405","885",642.992823436069
"406","885",807.24494313311
"407","885",1082.77429445862
"408","885",1413.66261916722
"409","885",1769.11556500381
"410","885",2136.90987574372
"411","885",2511.62971090672
"412","885",2890.58295937072
"413","885",3272.29918215755
"414","885",3655.91302986293
"415","885",4040.88409604253
"416","885",4426.85831308979
"417","443",24493.2063319376
"418","443",24405.2121426459
"419","831",24348.7013322094
"420","831",24170.1816357926
"421","831",23997.3705892051
"422","831",23827.0673802599
"423","831",23661.9851541447
"424","831",23502.2339293862
"425","831",23347.9231336482
"426","831",23199.1613293621
"427","831",23056.0559260676
"428","831",22918.7128804508
"429","831",22787.2363852797
"430","831",22661.7285486647
"431","831",22542.2890652614
"432","831",22429.0148812852
"433","831",22321.9998553828
"434","831",22221.3344176045
"435","831",22127.1052289191
"436","831",22039.3948438347
"437","831",21958.2813788347
"438","831",21883.8381894307
"439","831",21816.1335586859
"440","831",21755.2304000741
"441","831",21701.1859775295
"442","831",21654.0516454525
"443","831",21613.8726113224
"444","831",21580.6877234092
"445","831",21554.5292858524
"446","831",21535.422903133
"447","831",21523.3873556602
"448","831",21518.4345078682
"449","831",21520.5692499257
"450","831",21529.7894735391
"451","831",21546.0860824401
"452","831",21569.4430371241
"453","831",21599.8374335133
"454","831",21637.2396145866
"455","831",21681.6133137267
"456","831",21732.9158281773
"457","831",21791.0982207095
"458","831",21856.1055473164
"459","831",21927.8771085258
"460","831",22006.3467217418
"461","831",22091.4430118889
"462","831",22183.0897175299
"463","831",22281.2060095967
"464","831",22385.7068198672
"465","831",22496.5031763612
"466","831",22613.5025429073
"467","831",22736.6091602555
"468","831",22865.7243862393
"469","831",23000.7470326652
"470","831",23141.5736968054
"471","831",23288.0990855502
"472","831",23440.2163304964
"473","368",23549.8943381404
"474","368",23411.7168832436
"475","368",23279.2719718014
"476","368",23152.6579831877
"477","368",23031.9710808785
"478","368",22917.3049045901
"479","368",22808.7502583118
"480","368",22706.3947961725
"481","368",22610.3227082579
"482","368",22520.6144086404
"483","368",22437.3462279662
"484","368",22360.5901130805
"485","368",22290.4133361853
"486","368",22226.8782160826
"487","368",22170.0418540314
"488","368",22119.9558866924
"489","368",22076.6662585667
"490","368",22040.2130161805
"491","368",22010.6301261218
"492","368",21987.9453188188
"493","368",21972.1799597143
"494","368",21963.3489492197
"495","368",21961.4606525218
"496","368",21966.5168600956
"497","368",21978.5127791076
"498","368",21997.4370562185
"499","368",22023.2718311198
"500","368",22055.9928204669
"501","368",22095.5694312074
"502","368",22141.9649020931
"503","368",22195.1364718662
"504","368",22255.0355723509
"505","368",22321.6080444603
"506","368",22394.7943749432
"507","368",22474.5299515341
"508","368",22560.7453340777
"509","368",22653.3665391123
"510","368",22752.315335377
"511","368",22857.5095477049
"512","368",22968.8633668165
"513","368",23086.2876625867
"514","368",23209.6902984729
"515","368",23338.9764449177
"516","368",23474.0488896738
"517","368",23614.8083431761
"518","368",23761.1537372586
"519","368",23912.9825156893
"520","368",24070.1909151877
"521","368",24232.6742357932
"522","368",24400.3270996042
"523","368",24573.0436971258
"524","368",24750.718020616
"525","368",24933.2440839873
"526","368",25120.5161289735
"527","368",25312.4288174279
"528","368",25508.8774097161
"529","368",25709.7579293119
"530","368",25914.9673137972
"531","368",26124.4035525413
"532","368",26337.9658114367
"533","368",26555.5545451064
"534","368",26777.0715970818
"535","368",27002.4202884377
"536","368",27231.5054954806
"537","368",27464.2337170362
"538","368",27700.5131319216
"539","368",27940.2536472268
"540","368",28183.3669379711
"541","368",28429.7664787453
"542","368",28679.3675679211
"543","368",28932.0873449793
"544","368",29187.8448015265
"545","368",29446.5607865254
"546","368",29708.1580062537
"547","368",29972.5610194551
"548","368",30239.6962281859
"549","368",30509.4918647559
"550","368",30781.8779751944
"551","368",31056.7863996325
"552","368",31334.1507499474
"553","368",31613.9063850157
"554","368",31895.990383894
"555","368",32180.341517208
"556","368",32466.9002170041
"557","368",32755.6085453533
"558","368",33046.4101618815
"559","368",33339.2502904579
"560","368",33634.075685242
"561","368",33930.8345962167
"562","368",34229.476734416
"563","368",34529.9532369371
"564","368",34832.2166318973
"565","368",35136.2208034251
"566","368",35441.9209567991
"567","368",35749.2735838159
"568","368",36058.2364284546
"569","368",36368.768452938
"570","368",36680.8298042149
"571","368",36994.3817809243
"572","368",37309.3868009177
"573","368",37625.8083693173
"574","368",37943.6110471908
"575","368",38262.7604208569
"576","368",38583.2230718268
"577","368",38904.9665474106
"578","847",38888.7715555071
"579","847",38814.4167971713
"580","847",38743.8540744112
"581","847",38677.104141878
"582","847",38614.1867723858
"583","847",38555.1207288112
"584","847",38499.9237371208
"585","847",38448.6124606104
"586","847",38401.2024754458
"587","847",38357.7082475841
"588","847",38318.1431111499
"589","847",38282.5192483483
"590","847",38250.8476709735
"591","847",38223.1382035886
"592","847",38199.3994684263
"593","847",38179.6388720697
"594","847",38163.8625939601
"595","847",38152.0755767713
"596","847",38144.2815186867
"597","847",38140.4828675811
"598","372",38105.4002125229
"599","372",37890.350384662
"600","372",37678.1200035451
"601","372",37468.7569789389
"602","372",37262.3096427367
"603","372",37058.8267231655
"604","372",36858.3573170154
"605","372",36660.9508598396
"606","372",36466.6570940723
"607","372",36275.5260350365
"608","372",36087.6079348046
"609","372",35902.9532438721
"610","372",35721.6125706511
"611","372",35543.6366387389
"612","372",35369.0762419806
"613","372",35197.9821973206
"614","372",35030.4052954661
"615","372",34866.3962493746
"616","372",34706.005640614
"617","372",34549.283863642
"618","372",34396.281068061
"619","372",34247.0470989208
"620","372",34101.6314351765
"621","372",33960.0831263624
"622","372",33822.450727647
"623","372",33688.7822333532
"624","372",33559.125009119
"625","372",33433.5257228409
"626","372",33312.0302745791
"627","372",33194.6837256057
"628","372",33081.5302268024
"629","372",32972.6129466179
"630","372",32867.973998806
"631","372",32767.6543701906
"632","372",32671.6938486967
"633","438",32598.6626854063
"634","438",32382.1263880908
"635","438",32168.8732751922
"636","438",31958.9690700852
"637","438",31752.4801881461
"638","438",31549.4736885696
"639","438",31350.0172217878
"640","438",31154.1789723765
"641","438",30962.027597325
"642","438",30773.6321595702
"643","438",30589.0620567218
"644","438",30408.3869449208
"645","438",30231.6766577827
"646","438",30059.0011204312
"647","438",29890.4302586293
"648","438",29726.0339030687
"649","438",29565.8816888825
"650","438",29410.0429505239
"651","438",29258.5866121386
"652","438",29111.5810736514
"653","438",28969.0940927831
"654","438",28831.1926632903
"655","438",28697.9428897431
"656","438",28569.409859211
"657","438",28445.6575102596
"658","438",28326.748499721
"659","438",28212.7440677305
"660","438",28103.7039015609
"661","438",27999.6859988395
"662","86",27996.486884467
"663","86",27638.3656028708
"664","86",27281.1362624195
"665","86",26924.8343650993
"666","86",26569.4972225578
"667","86",26215.1640656014
"668","86",25861.8761611039
"669","86",25509.6769368132
"670","86",25158.612114632
"671","86",24808.7298529647
"672","86",24460.0808987323
"673","86",24112.7187497138
"674","86",23766.6998279452
"675","86",23422.08366482
"676","86",23078.9330987479
"677","86",22737.3144860709
"678","86",22397.2979261054
"679","86",22058.943362245
"680","86",21722.1160584129
"681","86",21388.1616330423
"682","86",21048.7163409523
"683","86",20711.0751753066
"684","86",20375.3278253298
"685","86",20041.5694700224
"686","86",19709.9011518576
"687","86",19380.4301751744
"688","86",19053.270530292
"689","86",18728.5433441965
"690","86",18406.3773584557
"691","86",18086.9094347797
"692","86",17770.2850882539
"693","86",17456.6590478135
"694","86",17146.1958429637
"695","86",16839.0704149856
"696","86",16535.4687499404
"697","86",16235.5885296855
"698","86",15939.6397957329
"699","86",15647.8456191061
"700","86",15360.4427674454
"701","86",15077.6823582757
"702","86",14799.8304847156
"703","86",14527.1687968148
"704","86",14259.9950183407
"705","86",13998.6233749445
"706","86",13743.3849056143
"707","86",13494.6276249235
"708","86",13252.7164992404
"709","86",13018.0331957902
"710","86",12790.9755597021
"711","86",12571.9567711987
"712","86",12361.4041334987
"713","86",12159.7574422464
"714","86",11967.4668900955
"715","86",11784.9904661107
"716","86",11612.7908194995
"717","86",11451.3315714658
"718","86",11301.0730779688
"719","86",11162.4676698264
"720","86",11035.9544244801
"721","86",10921.9535547412
"722","86",10820.8605322583
"723","86",10733.0400949392
"724","86",10658.8203153643
"725","86",10598.4869281351
"726","86",10552.278125204
"727","86",10520.3800270165
"728","86",10502.923022166
"729","86",10499.9791390709
"730","86",10511.5605715633
"731","86",10537.6194272245
"732","86",10578.0487119231
"733","86",10632.6845023212
"734","86",10701.3092056557
"735","86",10783.6557585538
"736","86",10879.4125823695
"737","86",10988.2290916196
"738","86",11109.7215453889
"739","86",11243.4790378873
"740","86",11389.0694416775
"741","86",11546.0451424417
"742","86",11713.9484345212
"743","86",11892.3164788261
"744","86",12080.6857565437
"745","86",12278.5959813495
"746","86",12485.5934583101
"747","106",12506.2125734744
"748","106",12226.205774347
"749","106",11952.4155650519
"750","106",11685.2789244921
"751","106",11425.2625680204
"752","106",11172.8636193193
"753","106",10928.6098689326
"754","106",10693.0594959262
"755","105",10494.389397557
"756","105",10128.0586927779
"757","105",9763.61917880641
"758","105",9401.29079340867
"759","105",9041.32734867583
"760","105",8684.02293876996
"761","105",8329.71974971932
"762","105",7978.81760352706
"763","105",7631.78564469472
"764","105",7289.17666396766
"765","105",6951.64464620806
"766","105",6619.96621390846
"767","105",6295.0666873186
"768","105",5978.05144352225
"769","105",5670.24303401635
"770","105",5373.22394924164
"771","105",5088.88373748691
"772","105",4819.46701619646
"773","105",4567.61529562754
"774","105",4336.39011160431
"775","105",4129.25797862737
"776","105",3950.01091787329
"777","105",3783.69205993498
"778","105",3639.84259672329
"779","105",3533.5398305935
"780","103",3287.36665569517
"781","103",2939.78478152768
"782","103",2604.44992462491
"783","103",2286.75623402739
"784","103",1995.14875484057
"785","103",1742.7716001626
"786","103",1548.92122563337
"787","103",1437.47378852682
"788","103",1427.85665848446
"789","103",1522.00138030956
"790","103",1702.78348039384
"791","103",1914.52918823659
"792","103",2173.08741672709
"793","22",1859.61562630573
"794","22",1481.54721903601
"795","22",1099.40184572934
"796","22",717.659531488205
"797","22",341.969519897409
"798","22",51.7009934515898
"799","104",245.205143901474
"800","104",42.5856622832591
"801","104",30.4932278213343
"802","104",176.830050200021
"803","104",337.017016087314
"804","104",263.934089944303
"805","104",431.745935725101
"806","104",595.802702291902
"807","104",855.41138478568
"808","104",1154.38270970057
"809","104",1471.37333935097
"810","104",1812.93362097922
"811","104",1841.85770375499
"812","885",1842.42937809806
"813","885",1496.42983133945
"814","885",1150.37509557303
"815","885",783.05956858152
"816","885",456.380426760334
"817","885",307.817346213839
"818","885",290.525029490309
"819","885",200.239659650596
"820","885",196.941312607098
"821","885",180.559315401471
"822","885",279.150338759264
"823","885",541.656482045249
"824","885",902.297366903981
"825","885",1280.69172453679
"826","885",1664.77746540528
"827","885",2051.36020390872
"828","885",2439.25302574713
"829","885",2827.91688727237
"830","885",3217.07234592329
"831","885",3606.56027205249
"832","885",3996.28345741094
"833","885",4386.17919223904
"834","443",24115.8435128838
"835","443",24026.4685224536
"836","443",23943.1305201102
"837","831",23824.2583582744
"838","831",23648.2320438616
"839","831",23477.0473341701
"840","831",23309.4885972459
"841","831",23147.3069369572
"842","831",22990.6161474199
"843","831",22839.529239443
"844","831",22694.158137263
"845","831",22554.613361315
"846","831",22421.0036982829
"847","831",22293.4358599182
"848","831",22172.0141323482
"849","831",22056.8400178648
"850","831",21948.0118714019
"851","831",21845.6245341353
"852","831",21749.7689668691
"853","831",21660.5318860197
"854","831",21577.9954051903
"855","831",21502.2366854298
"856","831",21433.3275973516
"857","831",21371.3343983099
"858","831",21316.3174278229
"859","831",21268.3308243459
"860","831",21227.4222663772
"861","831",21193.6327407032
"862","831",21166.9963403475
"863","831",21147.5400945054
"864","831",21135.2838324265
"865","831",21130.2400828186
"866","831",21132.4140100202
"867","831",21141.8033875086
"868","831",21158.3986093793
"869","831",21182.1827393382
"870","831",21213.1315968172
"871","831",21251.2138791321
"872","831",21296.3913182647
"873","831",21348.6188704475
"874","831",21407.8449364036
"875","831",21474.0116097723
"876","831",21547.0549510069
"877","831",21626.9052838292
"878","831",21713.4875111769
"879","831",21806.7214474802
"880","831",21906.5221640675
"881","831",22012.8003445188
"882","831",22125.4626468175
"883","831",22244.4120692827
"884","831",22369.548317382
"885","831",22500.7681687005
"886","831",22637.9658335437
"887","831",22781.0333088689
"888","831",22929.8607234714
"889","831",23084.3366725867
"890","368",23188.2866982244
"891","368",23047.9433254902
"892","368",22913.3976309095
"893","368",22784.7523219279
"894","368",22662.1078824197
"895","368",22545.5622440794
"896","368",22435.2104526407
"897","368",22331.1443310294
"898","368",22233.4521417471
"899","368",22142.2182509675
"900","368",22057.5227969123
"901","368",21979.4413652519
"902","368",21908.044674294
"903","368",21843.3982727912
"904","368",21785.5622531962
"905","368",21734.590983122
"906","368",21690.5328577092
"907","368",21653.4300754291
"908","368",21623.3184396919
"909","368",21600.2271883902
"910","368",21584.1788532466
"911","368",21575.1891505275
"912","368",21573.266904341
"913","368",21578.4140034708
"914","368",21590.6253919891
"915","368",21609.889094172
"916","368",21636.1862730162
"917","368",21669.491321942
"918","368",21709.7719885617
"919","368",21756.989529142
"920","368",21811.0988920528
"921","368",21872.0489282105
"922","368",21939.7826262722
"923","368",22014.2373701319
"924","368",22095.3452161017
"925","368",22183.0331870561
"926","368",22277.223580728
"927","368",22377.834289338
"928","368",22484.7791277379
"929","368",22597.968167319
"930","368",22717.3080730122
"931","368",22842.7024408464
"932","368",22974.0521336761
"933","368",23111.25561285
"934","368",23254.2092638022
"935","368",23402.8077137407
"936","368",23556.9441398086
"937","368",23716.5105663239
"938","368",23881.3981499078
"939","368",24051.4974515151
"940","368",24226.6986945898
"941","368",24406.8920087646
"942","368",24591.9676586851
"943","368",24781.8162577253
"944","368",24976.3289665098
"945","368",25175.397676284
"946","368",25378.9151773066
"947","368",25586.7753125531
"948","368",25798.873117087
"949","368",26015.1049435588
"950","368",26235.3685743377
"951","368",26459.5633208591
"952","368",26687.5901107545
"953","368",26919.3515634445
"954","368",27154.7520548148
"955","368",27393.6977716335
"956","368",27636.0967564051
"957","368",27881.8589432865
"958","368",28130.8961857385
"959","368",28383.1222765459
"960","368",28638.4529608075
"961","368",28896.8059425108
"962","368",29158.1008852553
"963","368",29422.2594076762
"964","368",29689.205074062
"965","368",29958.8633806959
"966","368",30231.1617383481
"967","368",30506.0294513632
"968","368",30783.397693757
"969","368",31063.1994826799
"970","368",31345.3696496055
"971","368",31629.8448095732
"972","368",31916.5633287721
"973","368",32205.465290727
"974","368",32496.4924613796
"975","368",32789.588253239
"976","368",33084.6976888381
"977","368",33381.7673636938
"978","368",33680.7454088973
"979","368",33981.5814535437
"980","368",34284.2265870841
"981","368",34588.633321761
"982","368",34894.7555552121
"983","368",35202.5485333506
"984","368",35511.9688136009
"985","368",35822.9742285522
"986","368",36135.5238501245
"987","368",36449.5779542698
"988","368",36765.09798626
"989","368",37082.0465266374
"990","368",37400.3872577981
"991","368",37720.0849312863
"992","368",38041.105335806
"993","368",38363.4152659558
"994","368",38686.9824917061
"995","847",38508.1126883236
"996","847",38433.0225091435
"997","847",38361.7592201141
"998","847",38294.3441860377
"999","847",38230.7977646224
"1000","847",38171.1392770117
"1001","847",38115.3869794914
"1002","847",38063.558036451
"1003","847",38015.668494707
"1004","847",37971.7332592632
"1005","847",37931.7660705951
"1006","847",37895.7794835424
"1007","847",37863.7848478708
"1008","847",37835.7922905885
"1009","847",37811.8107000678
"1010","847",37791.8477120377
"1011","847",37775.9096974922
"1012","847",37764.0017525641
"1013","847",37756.1276904
"1014","847",37752.290035037
"1015","372",37782.8310067802
"1016","372",37565.9375840052
"1017","372",37351.8668601408
"1018","372",37140.6676435257
"1019","372",36932.3891966912
"1020","372",36727.0812105673
"1021","372",36524.7937766224
"1022","372",36325.5773568751
"1023","372",36129.4827517195
"1024","372",35936.5610655341
"1025","372",35746.8636700234
"1026","372",35560.4421652522
"1027","372",35377.3483383716
"1028","372",35197.6341199861
"1029","372",35021.351538174
"1030","372",34848.5526701548
"1031","372",34679.2895916178
"1032","372",34513.6143237247
"1033","372",34351.5787778258
"1034","372",34193.2346979413
"1035","372",34038.633601055
"1036","372",33887.8267152984
"1037","372",33740.864916126
"1038","372",33597.7986605531
"1039","372",33458.6779196129
"1040","372",33323.5521091309
"1041","372",33192.4700189884
"1042","372",33065.4797410296
"1043","372",32942.6285957961
"1044","372",32823.9630582796
"1045","372",32709.5286829095
"1046","372",32599.3700279984
"1047","372",32493.5305798775
"1048","372",32392.0526769851
"1049","372",32294.9774341623
"1050","372",32202.344667431
"1051","438",32058.6444783176
"1052","438",31843.2280070926
"1053","438",31631.1657668037
"1054","438",31422.5256679915
"1055","438",31217.3763260133
"1056","438",31015.7870082708
"1057","438",30817.8275766689
"1058","438",30623.5684251679
"1059","438",30433.0804123006
"1060","438",30246.4347885697
"1061","438",30063.703118645
"1062","438",29884.9571982981
"1063","438",29710.2689660572
"1064","438",29539.7104095813
"1065","438",29373.3534667992
"1066","438",29211.2699218622
"1067","438",29053.5312960564
"1068","438",28900.2087337835
"1069","438",28751.3728838398
"1070","438",28607.0937762035
"1071","438",28467.4406946341
"1072","438",28332.482045403
"1073","438",28202.2852225433
"1074","438",28076.9164700412
"1075","438",27956.4407414518
"1076","438",27840.9215574647
"1077","438",27730.4208619819
"1078","438",27624.9988773325
